username,text,retweets,favorites,replies,tweet_id,user_id,date,hashtags,mentions,tweet_location,query,month,year,user_location
lucylu627,Why not publish the death threats and racist remarks?,0,0,0,1248218603410857984,230670946,2020-04-09 11:58:00+00:00,,,,death threats,4,2020,"Taipei City, Taiwan"
vijaythakre_IND,"WHO chief addresses death threats, racist insults: 'I don't give a damn' ",1,4,0,1248262656592498689,3006538712,2020-04-09 14:53:03+00:00,,,,death threats,4,2020,"Madhya Pradesh, India"
nadia_wishnadia,"WHO chief Tedros said he has received death threats and racist insults from Taiwan. If You love this island, let’s share all the amazing things about Taiwan with Tedros and the world. We need to be seen! #ThisAttackComesFromTaiwan #COVID19",0,0,0,1248815328345243648,1020882525210652673,2020-04-11 03:29:10+00:00,#ThisAttackComesFromTaiwan #COVID19,,,death threats,4,2020,"Taipei City, Taiwan"
sutunkembali,I havent received any death threats yet an achievement me thinks ,0,0,1,1249264840381628418,2219344069,2020-04-12 09:15:22+00:00,,,,death threats,4,2020,
GulabJamunHigh,"Jirga decides she's to marry the devar, she escapes and files a case in the court, with death threats and what not, gives birth to a special needs child who almost died of jaundice, survives it all acquires the property and now lives alone with her kids.",5,118,1,1250107456317009928,2298067076,2020-04-14 17:03:38+00:00,,,,death threats,4,2020,"Lahore, Pakistan"
wechat116033,"after the write of the Wuhan coronavirus Diary , a writer Fang Fang and received death threats. The people who hostil her are actually farmers the lowest class in china ",0,0,0,1250297670565941250,1120772441574236160,2020-04-15 05:39:28+00:00,,,,death threats,4,2020,
niksmariano,Dont buy ittt. Obvious naman sobra na baka pinadalhan lang ng death threats yan sa mga havey na banat about dudirty ,0,0,0,1250359136170020865,1015485308131930113,2020-04-15 09:43:43+00:00,,,,death threats,4,2020,Marikina City
gautamsonic2001,"@PMOIndia @drharshvardhan @suraiya95 Please see the wordings , whether the incident is correct or wrong , she is no position to give someone death threats . This critical time requires immediate suspension of these persons who wants to create a havoc .@ndtv @republic",0,0,0,1251173144993206272,132128171,2020-04-17 15:38:18+00:00,,@PMOIndia @drharshvardhan @suraiya95 @ndtv @republic,,death threats,4,2020,
criiisellann,"May death threats ate ko dahil sa pagbibigay ng form kung may form ‘to na sakto para sa lahat ng tao hindi naman siya mag aalinlangan ibigay yun sa inyo kase napaka matulungin nito sa totoo lang pero wala ee, pasensiya po. Respect social workers please! RESPECT!",0,7,1,1251517662665949191,774837230024003584,2020-04-18 14:27:17+00:00,,,,death threats,4,2020,💛💜
pafcoms,"These are Neat and Clean MLAs of @ArvindKejriwal Delhi Doctor who committed suicide alleged @PrakashJarwal for harassment and death threat Delhi: Doctor commits suicide, leaves note accusing AAP MLA of extortion, death threats - India News https://www.indiatoday.in/india/story/delhi-doctor-commits-suicide-leaves-note-accusing-aap-mla-extortion-death-threats-1668458-2020-04-18",10,12,1,1251552892743323648,43500847,2020-04-18 16:47:17+00:00,,@ArvindKejriwal @PrakashJarwal,,death threats,4,2020,New Delhi - India
vishalsingh_BJP,"#Crime | #Delhi doctor commits suicide, leaves note accusing #AAPMLA of extortion, death threats https://bit.ly/2KiadWd",2,1,0,1251572185941983233,954710848311738369,2020-04-18 18:03:56+00:00,#Crime #Delhi #AAPMLA,,,death threats,4,2020,"Bihar, भारत"
Mudiwa_Deez,Keep the death threats flowing. I don't want her to know peace. She's a liar. Shes a racist and loves racist b ,0,2,2,1251720938028240899,213030725,2020-04-19 03:55:02+00:00,,,,death threats,4,2020,Res Cogitans
Mallangoudaaski,"Yes, That is where Modi needs to step in and tell his supporters not not troll who disagree with him, stop giving rape threats, death threats and abuse. Sadly Modi enjoys all these so it is Modi troll army..",0,0,0,1251721318661271558,57051390,2020-04-19 03:56:32+00:00,,,,death threats,4,2020,
himanshu11131,The 70 year old sadhu Kalpvriksh Giri ji was demanding protection since last 6 months he was getting death threats,0,1,0,1252192677904494592,727066163910340610,2020-04-20 11:09:33+00:00,,,,death threats,4,2020,
thekidmons,But 000’s of the mob aren’t looking on Companies House it’s wildly irresponsible. He’s already been receiving death threats,0,0,1,1252225102021709826,235406708,2020-04-20 13:18:24+00:00,,,,death threats,4,2020,London/Dubai
veerakunaparedy,".@Devoleena_23 Gets Death Threats From a Fan of Arhaan Khan, #BiggBoss13 Contestant Urges @MumbaiPolice and Cyber Cell to Take Action (Read Tweet) @devoleena_hands @DevNaFC @MahaCyber1 #DevoleenaBhattacharjee #FraudArhaanKhan",36,48,2,1252485353967157248,892402519674019840,2020-04-21 06:32:33+00:00,#BiggBoss13 #DevoleenaBhattacharjee #FraudArhaanKhan,@Devoleena_23 @MumbaiPolice @devoleena_hands @DevNaFC @MahaCyber1,,death threats,4,2020,"Mumbai, India"
byeeejay,THE PPL SENDING BRITA FILTER DEATH THREATS ARE NO BETTER THAN SHERRY PIE I SWEAR TO GOD,0,2,0,1252646957383692291,797804531950096385,2020-04-21 17:14:42+00:00,,,,death threats,4,2020,
lovecalcutta,"Devoleena Bhattacharjee seeks Mumbai Police’s help after death threats against her, Rashami Desai and Sidharth Shukla @sidharth_winner @TheRashamiDesai @Devoleena_23",0,0,0,1252870857124311043,1101105711386370048,2020-04-22 08:04:24+00:00,,@sidharth_winner @TheRashamiDesai @Devoleena_23,,death threats,4,2020,"Kolkata, India"
irfanhaziq,"If you see any of your friends retweeting or replying to this tweet as if they support this, tolonglah educate kawan kawan on why was this an issue at the first place. This is a super xenophobic thread with even death threats thrown. ",0,2,1,1252879789980913664,124538706,2020-04-22 08:39:53+00:00,,,,death threats,4,2020,SAC//PJ
BilalJaiHind,"Where were u n ur Govt whn #GauriLankesh was killed? Instead Modiji follows the people who supported the murder. Wht u wanna say about @RanaAyyub @ravishndtv get rape, death threats etc. #BIGOTBJP #ArrestAntiIndiaArnab",4,6,0,1253180628310331392,2418929538,2020-04-23 04:35:19+00:00,#GauriLankesh #BIGOTBJP #ArrestAntiIndiaArnab,@RanaAyyub @ravishndtv,,death threats,4,2020,"Bengaluru, India"
gunjaniitm,Where r u when there r death threats to fearless anchors like @abhisar_sharma @ravishndtv and others by BJP IT cell and bhakts. Tell us first why your party cannot listen to truth said by @ppbajpai thro. any mainstream media.,0,0,0,1253217143165870081,271431785,2020-04-23 07:00:25+00:00,,@abhisar_sharma @ravishndtv @ppbajpai,,death threats,4,2020,"Hyderabad, India"
ghauraghaura,Death threats and legal notices over Twitter drama?! ,1,30,4,1253269641197244416,117351587,2020-04-23 10:29:01+00:00,,,,death threats,4,2020,Karachi Province
juwiiR8,They both received death threats from people and after they were expelled from school they broke up because she threw her boyfriend under the bus (I’m actually laughing).,0,1,1,1253394511167983616,587323199,2020-04-23 18:45:13+00:00,,,,death threats,4,2020,"Muscat, Oman"
deegenturalez,I even got to a point where I was no longer proud of my profession. So much hate and death threats just because people were able to freely post statements against us on social media.,0,0,1,1253692574436454401,1218312788818284544,2020-04-24 14:29:36+00:00,,,,death threats,4,2020,
Aeongjini,"""Deathreads"" not even death threats ""Deathreads"" ",0,3,2,1253741724779806722,1087141736135172097,2020-04-24 17:44:55+00:00,,,,death threats,4,2020,天
goksconut,Yawa ka hilas ba sa mga death threats,0,2,0,1254170883838500864,1144554383008399360,2020-04-25 22:10:14+00:00,,,,death threats,4,2020,𝔹𝕌𝕂𝕀𝔻ℕ𝕆ℕ • ℂ𝔼𝔹𝕌 
bedlamfury,Rohingya spokesman lives in fear after fake news on citizenship sparks death threats ,3,0,0,1254190063560175616,83875900,2020-04-25 23:26:27+00:00,,,,death threats,4,2020,"Sungai Pelek, Malaysia"
Bubbyboo4,"@SMTOWNGLOBAL You know the term leagal ??? It's so surprise to see. It's gonna be 4 months ur artist getting hate, stalking and death threats. What ur fcking company is doing?? Now u suddenly know the legal term. Protect ur Artist first. I'm so done with this agency ",0,0,0,1254359199410262017,1002833569557856257,2020-04-26 10:38:32+00:00,,@SMTOWNGLOBAL,,death threats,4,2020,India
Girishmhtre,What about death Threats???,0,0,0,1254378210189389824,2259598621,2020-04-26 11:54:05+00:00,,,,death threats,4,2020,
yohes1,This is the report in Daily News about Prof Hoole fleeing Sri Lanka in 2006 on death threats by LTTE which hated him because he was for united Sri Lanka. http://archives.dailynews.lk/2006/05/06/sec01.asp,0,3,0,1254665578058526721,165157469,2020-04-27 06:55:59+00:00,,,,death threats,4,2020,Dubai
BeingMuzzammilQ,I don't care if Trump unfollows Modi What I care about is why Modi is the only leader in the world who follows trolls making Rape/Death threats? Why follow those who celebrate the murder of Gauri Lankesh? Today is a good day for @narendramodi to unfollow them. RT &amp; remind him.,0,0,0,1255500438364999688,849247573055504384,2020-04-29 14:13:25+00:00,,@narendramodi,,death threats,4,2020,India
Bubbyboo4,"first you should take action against all hateful comments. Your app is a disgusting. Chen getting hate, death threats, private info leaking your guys are not taking any action. So protect Artist first. I'm gonna report ur app on App Store ",0,0,0,1256489737562406918,1002833569557856257,2020-05-02 07:44:32+00:00,,,,death threats,5,2020,India
ekthatiktoker,"i replied him only ,are you that confused? I asked him not speak bullshit or death threats",0,1,2,1256634181884563457,1382035573,2020-05-02 17:18:30+00:00,,,,death threats,5,2020,UAE
wongyutin1,@ygent_official please protect our Lisa she is facing death threats!!!,0,0,0,1256820119176572929,3735276615,2020-05-03 05:37:21+00:00,,@ygent_official,,death threats,5,2020,Beijing
floresharina,nemal YG katapos sa mga death threats ka Lisa yana mag aannounce kam sa comeback pota kaayo!!!!,0,1,0,1257144859791470592,819090671508127744,2020-05-04 03:07:45+00:00,,,,death threats,5,2020,under the deep blue sea
DominiqueOrada,Pota kanino galing ang death threats??? ,0,0,0,1257198525517115392,3219932928,2020-05-04 06:41:00+00:00,,,,death threats,5,2020,Bahrain
sasjswl,"3. Penekanan saya ada di kata suruhan bunuh diri, itu kriminal. Sending death threats is a crime. Omongan lo juga bisa menghilangkan nyawa. 4. Kalo masnya literasinya baik, masnya akan tau, bahwa saya oke oke aja kalo masnya mau ngehujat orang, but not using death threats.",0,2,1,1257202019997085698,623746505,2020-05-04 06:54:53+00:00,,,,death threats,5,2020,"Iligan City, Northern Mindanao"
ObsessionBTS7_,Guys... if it comes true that Jimin got death threats.. then I'm going to suicide....,0,8,3,1257252991096295426,1112407371916034049,2020-05-04 10:17:26+00:00,,,,death threats,5,2020,In my Own World
catreuna,installed Duolingo again bc i need the pressure and death threats from that owl or else I won't learn heheh,0,5,0,1257332293972066305,324900644,2020-05-04 15:32:33+00:00,,,,death threats,5,2020,🇹🇭🇵🇭
denisseerocks,People really be getting death threats because of this admin's incompetence no? Said people are just trying to make a living too and r not the ones who r supposed to be getting the blame but this government officials are such experts sa hugas kamay ee,0,3,0,1257484121728638976,3185842304,2020-05-05 01:35:52+00:00,,,,death threats,5,2020,
galbangenda," Patrice Evra received death threats after Luis Suarez racism row: ""Manchester United received so many threatening letters about me. ""People said: ‘We’re in jail, we’re Liverpool fans. When we get out, we’re… https://www.instagram.com/p/B_zWp-KhK0r/?igshid=18ddu0mic9lpz",0,0,0,1257614355127992323,965913223793963008,2020-05-05 10:13:22+00:00,,,,death threats,5,2020,Bujumbura Province
prataappp,I’ll speak for the truth as long as I can. Majority of the women doesn’t even have an idea what feminism actually means. And the death threats the boys got were they right? They literally dragged their family in this. It is what it is #boyslockerrom #girlslockeroom #fakefeminism,3,22,0,1257648174115590150,720497964762996736,2020-05-05 12:27:45+00:00,#boyslockerrom #girlslockeroom #fakefeminism,,,death threats,5,2020,"New Delhi, India"
NashemanRizwan,https://youtu.be/wt6p-UR2t8gBJP MP Shobha Karandlaje says she has been receiving death threats from Dubai and Muscat for her comments over the attack on Kerala Hindu activist in Muscat.. Like share and subscribe to Nasheman news https://youtu.be/wt6p-UR2t8g,0,0,0,1257648864452018176,2789333755,2020-05-05 12:30:29+00:00,,,,death threats,5,2020,"Bangalore, India."
niksmariano,Sana lang hindi sya magaya kay Ethel Booba that withdrew her statements againts the government bcos she has given death threats.,0,0,0,1257914077948477441,1015485308131930113,2020-05-06 06:04:21+00:00,,,,death threats,5,2020,Marikina City
dipunair,Rape culture should be nipped in the bud...but this is over reaction by Delhi police... Journalists and common people who are opposed to BJP receive rape and death threats day in and day out on twitter... Nothing is being done to protect them..,0,2,0,1257980701468766209,51391068,2020-05-06 10:29:06+00:00,,,,death threats,5,2020,"Bengaluru, India"
BombayVintage_,"After all of this, we still have toxic people talking shit, calling upon rape and death threats and abusing. And, of course when you disagree to men the usual “you are a fake feminist bitch” comeback. What’s the whole point? #boislockeroom #girlslockeroom",0,1,0,1258002159423143941,93631373,2020-05-06 11:54:22+00:00,#boislockeroom #girlslockeroom,,,death threats,5,2020,at the beach.
prataappp,"Manav was fourteen when a girl accused him for rape, that too when he was 12 y/o, he received death threats, even his friends didn’t believe him, no one was by his side everyone thought he’s guilty, he couldn’t take it and we know what happened afterwards. Aur aage bhi bana hai?",0,0,1,1258109592908623877,720497964762996736,2020-05-06 19:01:16+00:00,,,,death threats,5,2020,"New Delhi, India"
prataappp,"Abe dimag nai hai kya Tere me? He received death threats everyone was attacking him suicide karliya itna ho gaya kya chaaahti hai ab? Wapas aake sorry bole tujhe? Saare men ek jaise hote hai Yahi boldiya tune bhi fake feminist, nikal Yaha de ab",0,0,1,1258113194117091328,720497964762996736,2020-05-06 19:15:34+00:00,,,,death threats,5,2020,"New Delhi, India"
sasjswl,"1. Gue tetep ga setuju death threats. 2. Beritanya update setelah argumen gue, gue dah menjelaskan collateral damage juga pasti terjadi. 3. Gaada hubungannya sama ava, argumentum ad hominem nunjukin kualitas lo. 4. You didn't get my point at all.",0,0,1,1258330392601362434,623746505,2020-05-07 09:38:38+00:00,,,,death threats,5,2020,"Iligan City, Northern Mindanao"
PrasenjeetKuma6,"In India, women who are vocal on social media get rape, death threats. But when it comes to Muslim women, along with that they also face Islamophobia. The lewd sexist online attacks on #SafooraZargar once again proves this. #WithSafooraAgainstSlander",0,0,0,1258411939081842689,719567763824578561,2020-05-07 15:02:41+00:00,#SafooraZargar #WithSafooraAgainstSlander,,,death threats,5,2020,"New Delhi, India"
AbnishSah1,*Strict and speedy investigation must be there regarding Rahul Chetry's Death threats. Untill and unless the culprit won't be behind the bars Rahul Chetry should be under security* @assampolice @dibrugarhpolice,0,3,0,1258460764039454722,1147394227925426176,2020-05-07 18:16:41+00:00,,@assampolice @dibrugarhpolice,,death threats,5,2020,
saif87298744,SLANDER of Safoora Zorgar isn't a random unplanned act. It's a BJP IT cell & RW strategy to ABUSE & silence women who are against their ideology. Modi is d ONLY LEADER in the world who follows those who give RAPE & death threats. #WithSafooraAgainstSlander Seb Taaz Uchhale Jaynge,1,5,0,1258558591000141830,2154690582,2020-05-08 00:45:25+00:00,#WithSafooraAgainstSlander,,,death threats,5,2020,"Nashik, India"
SandhyaTimes4u,DCW Chief @SwatiJaiHind gives a complaint to @DelhiPolice @DCP_CCC_Delhi after receiving death threats on her Twitter account. Reports @ravibdwivedi_ST,5,3,0,1258728605338734594,3302135130,2020-05-08 12:01:00+00:00,,@SwatiJaiHind @DelhiPolice @DCP_CCC_Delhi @ravibdwivedi_ST,,death threats,5,2020,"Delhi, India"
miss_dhruw12,Some people are like sending death threats are joke. I don't understand why? Please Respect every single idols..... #ProtectLisa #protectIdols,0,0,0,1258745135950635008,1164207220789149696,2020-05-08 13:06:41+00:00,#ProtectLisa #protectIdols,,,death threats,5,2020,India
dinnerwithteezy,I’m getting death threats because of my last Instagram post. I wish I was joking,0,2,5,1258909189927288833,3401298401,2020-05-08 23:58:34+00:00,,,,death threats,5,2020,"Dubai, United Arab Emirates"
aaishwarya_s,"Please feel free. You can openly give death threats to our PM, HM, call them neech, maut ka saudagar, etc etc. You will be called an intellectual and will be requested by media houses for interviews. Bhai bol de. Popular ban jayega!",0,0,1,1259005560764026883,72811164,2020-05-09 06:21:31+00:00,,,,death threats,5,2020,India
sasjswl,"Kemaren nemu orang, nyuruh Ferdian bunuh diri, gue counter, katanya ""kebanyakan warga Indonesia pasti setuju sama dia"". Nemuin banyak bgt orang yg comment death threats jugaa. Hey kalian tuh ya, ngomongin soal nyawa gampang bgt ya.",0,9,2,1259017919385624577,623746505,2020-05-09 07:10:38+00:00,,,,death threats,5,2020,"Iligan City, Northern Mindanao"
shark123446,*Death Threats* FBI OPEN UP hope Your Wife is Safe Same as you,0,0,0,1259447389728854016,1244161705761861633,2020-05-10 11:37:11+00:00,,,,death threats,5,2020,
muhuthaz,“Ventilator saved my life”. Here People are getting death threats because they over talked about VENTILATOR. It seems like now we have Ventilator Gang too. Some of them proudly says they belongs to Medical MAFIA.,1,6,0,1259830630310744067,544941256,2020-05-11 13:00:03+00:00,,,,death threats,5,2020,Maldives
gauda_aniket,I believe that you may definitely get some death threats from the peaceful community people's. Am i right mam?,0,0,0,1259892552490246144,1208325781845204992,2020-05-11 17:06:06+00:00,,,,death threats,5,2020,"Bilaspur, India"
ronaldgem,"PNP on ""death threats"" to Duterte: PNP on ""death threats"" to the opposition, and actual killings: ",12,37,0,1260107898316664832,350067945,2020-05-12 07:21:49+00:00,,,,death threats,5,2020,Quezon City
vintenorio,"Sure that teacher crossed the line. But coercing him to apologize? Grabeng pag dehumanize! Also, can we do the same for those who posted death threats for VP Leni?",4,9,2,1260157327539240960,216301359,2020-05-12 10:38:14+00:00,,,,death threats,5,2020,"Pilar, Capiz"
machomarkiz,"Mali ka! Gusto mo lang sumikat sa twitter kaya ka nagpost ng ganun?! Death threats ginawa mo, gago! Kulong ka ngayon, teacher ka pa naman!",0,3,0,1260167352089370624,1225146414335873024,2020-05-12 11:18:04+00:00,,,,death threats,5,2020,Republic of the Philippines
sonofabch_,"Im a teacher too and not a lawyer and sedition should not be his case, it is too heavy and it is likened to turncoatism or deserter You know what, the President without Political Immunity can be jailed with his death threats, if you favor your fool president good luck ",0,0,0,1260177726184370178,786343267696644096,2020-05-12 11:59:17+00:00,,,,death threats,5,2020,"Auch, France"
chinchiririn,"Hoy NBI, bat mga death threats sa mga ""DeLaWan"" di nyo pinapansin? Ang dami nun!",0,0,0,1260189617124331522,56310942,2020-05-12 12:46:32+00:00,,,,death threats,5,2020,"Makati City, National Capital"
dealwithdenearl,"Death threats here,there and everywhere.are this people out of their minds?",1,1,0,1260205581610086400,1123532141948690433,2020-05-12 13:49:58+00:00,,,,death threats,5,2020,
realraymundsee,Martial Law is inevitable if people like him( yung nahuli) will keep on making death threats against the head of state.,0,0,0,1260301970885074944,805595078764826624,2020-05-12 20:12:59+00:00,,,,death threats,5,2020,Republic of the Philippines
domiingsue,"normalize pa ninyo ang death threats mga tii, makaproud ",0,0,0,1260438033540747265,585206252,2020-05-13 05:13:39+00:00,,,,death threats,5,2020,
vonadarlo,"- Sa mga nagtatanong kung bakit sa dinami rami ng death threats sa social media nila Robredo, De Lima at Trillanes, ni isa walang inaresto? Kasi HINDI sila Presidente. #ECQ #Duterte",0,0,0,1260441202966630403,484489877,2020-05-13 05:26:15+00:00,#ECQ #Duterte,,,death threats,5,2020,"Bulacan, Philippines"
MarcManosa17,Pero yung pangulo natin pwede magsabi ng death threats. Ang astig noh? ,0,6,0,1260481883185577988,4777283894,2020-05-13 08:07:54+00:00,,,,death threats,5,2020,PPCHA || UST-AMV
ronelcapoy,"Magkatawa nalang jud ko sa mga mag post ug death threats kay Pres. Duterte. Grabe ka mga isug. Pero pag dakpun, gahilak. Unsa mo uy? HAHAHAHAHA",0,0,0,1260520434933444614,1004872005110251521,2020-05-13 10:41:05+00:00,,,,death threats,5,2020,"Davao City, Davao Region"
raprapRN,Law is Law. Applicable only to ABSCBN Teacher having death threats to the President Ordinary Filipino violating the ECQ Koko Pimentel Mocha Uson Police General Bakit nagbubulagbulagan kayo. Utang na loob ipatupad para sa lahat kasali pati DDS. My God! ,0,0,0,1260521094466789376,138022303,2020-05-13 10:43:42+00:00,,,,death threats,5,2020,"Talaibon, Ibaan, Batangas"
hvmmvdvrt,"Of Drag Queens, Death Threats &amp; Disappointments. ",462,588,10,1260553854027919363,390601214,2020-05-13 12:53:53+00:00,,,,death threats,5,2020,
vanemalate,kadaghang death threats sauna wa man lage panumbalinga? pasikat ,0,0,0,1260581555229151233,991545729037422593,2020-05-13 14:43:57+00:00,,,,death threats,5,2020,
theNobleMARK,I used to eat death threats for breakfast way back then.. pananakot lang yan triggered sila e ,0,0,0,1260588814164205569,218041661,2020-05-13 15:12:48+00:00,,,,death threats,5,2020,"Cebu, Philippines"
TOMtheWave,Dati pa ho may mga death threats. Napaka selective nyo naman. Alagang-alaga naman po pala oay Pres Du30.,0,0,0,1260602629345828869,1234724541101854721,2020-05-13 16:07:42+00:00,,,,death threats,5,2020,"Makati City, National Capital "
mitchellescott,Grabehh na ang blinks sumusobra na!!! Mapa WINNER at Taeyang puro death threats nakikita kung posts! Pls report this account!!! ,1,2,1,1260772954943614976,161434024,2020-05-14 03:24:31+00:00,,,,death threats,5,2020,Manila
dreginerose,"Unta kung mangdakop sila atong nag post og death threats, dakpon nila tanan. Lainay nang makahuna huna ang uban nga parehag binuhatan nga okay ra ilang gibuhat nya di sila madakop kay naa man sila sa side sa isa.",0,0,1,1260876679699816448,794819197918277632,2020-05-14 10:16:41+00:00,,,,death threats,5,2020,"Butuan City, Caraga"
decminhk,"you or you're creepy partners in crime, either way you are all batshit crazy. Taro with his fake death threats, making up this fake persona, and then you coming along to defend 'her'. Geez pal, go back to your echo chamber",0,1,1,1261179926771712000,1137351104939810816,2020-05-15 06:21:40+00:00,,,,death threats,5,2020,Hong Kong
steveandbuckyyy,"even i disagree that sending death threats to people is wrongful coz u can't change ones opinion on certain stuff. also, i never mentioned ""death"". i just said threat as in cursed or hateful messages.",0,1,1,1261180698469314560,1181833288500965376,2020-05-15 06:24:44+00:00,,,,death threats,5,2020,India
mhurd47300763,The Yorkshire Post says: The MP now in fear of her life. Death threats undermine politics | Yorkshire Post ,3,4,0,1261191195251875847,1209400529706766336,2020-05-15 07:06:27+00:00,,,,death threats,5,2020,Dar al-Harb
Chill_House_,Cyber bullying is a real issue! Don't make it about YouTube VS Tiktok! Mazak tak thik hai! Par those Tiktokers were sent rape threats! Death Threats! Hate comments! #carryminnati worked hard! Video wapas ani chahiye #justiceforcarry,1,2,0,1261199572296101888,841259281534070784,2020-05-15 07:39:44+00:00,#carryminnati #justiceforcarry,,,death threats,5,2020,India
ektathakur9,What else do they know to do? They talk about Hindutva it's ok...we tell them versions of their jihad...we received death threats! Yeh kya logic he?,0,1,1,1261206108749697024,2867205399,2020-05-15 08:05:43+00:00,,,,death threats,5,2020,"Bengaluru, India"
RakshitKaushik6,@PUBGMOBILE @PUBG_Support @PUBGMOBILE_IN In a classic match one of my teammate is abusing and giving death threats to me. I have reported on Pubg mobile. Please take strict action against him otherwise I'll go to the court. His Pubg ID is warzoneKD,0,0,0,1261214374242459648,1064771650271379456,2020-05-15 08:38:33+00:00,,@PUBGMOBILE @PUBG_Support @PUBGMOBILE_IN,,death threats,5,2020,"Ghaziabad, India"
22_AU_76,Ka Ted wag mo iwasan Yung salitang death threats. Hindi minura Lang okay.,1,28,0,1261222918043951104,1058740717168836610,2020-05-15 09:12:30+00:00,,,,death threats,5,2020,Republic of the Philippines
ssarzasr,Pagmumura and death threats are different.,0,2,0,1261229328735453184,872969854621368321,2020-05-15 09:37:59+00:00,,,,death threats,5,2020,Republic of the Philippines
ImTpete,"When you say ""TANGA KA!"" - that's an insult and not seditious. BUT death threats who offered a multi-million ‘reward’ to anyone who would kill President Duterte, are acts tantamount to ’Inciting to Sedition’ and are punishable by law.",0,2,1,1261234332888264706,1210338058853175298,2020-05-15 09:57:52+00:00,,,,death threats,5,2020,Bangkok TH
anannyyaa,Prepare for death threats.,0,0,0,1261235291479736320,1239075380658491394,2020-05-15 10:01:40+00:00,,,,death threats,5,2020,"Jammu, Jammu And Kashmir"
Andraagz_100,"I mean, he did recieve death threats for liking it.",0,0,2,1261243994962456577,1137754509214490626,2020-05-15 10:36:15+00:00,,,,death threats,5,2020,India
jackyyj________,adik na adik sa pag-censor sa mga kritiko potek samantalang lahat naman ng nasa gobyerno nakatanggap na ata ng mura at death threats online ano insecure na insecure? kingina,0,0,0,1261245948052664321,244380664,2020-05-15 10:44:01+00:00,,,,death threats,5,2020,MNL
DarylleOnTheMix,oh shit someone just justified giving death threats as a mere expression kapag galit ka,0,0,0,1261248003978887168,298452285,2020-05-15 10:52:11+00:00,,,,death threats,5,2020,Caloocan City
kachraseth1995,"The money from products you buy goes from a well dressed qualified corporate to a politician for the campaigning of a party, which involves giving rape and death threats, terming victims of fascism as terr0rists and upholding the saffron agenda",0,4,0,1261259583940689922,1137063057136529409,2020-05-15 11:38:12+00:00,,,,death threats,5,2020,"Mumbai, India"
raffackk,Miriam: I eat death threats for breakfast. Hit me with death threats I love them. They add spice to my life. Duterte: ,0,0,0,1261261840933253120,3283182728,2020-05-15 11:47:10+00:00,,,,death threats,5,2020,Tagum City
_strawbree,"with all the rape jokes, death threats and insults na ginawa ni pduts, tapos mahuhurt sa ""buang'"" come on!",0,4,0,1261264327937601536,121779538,2020-05-15 11:57:03+00:00,,,,death threats,5,2020,•
KuyaBae31,MDS once said: I eat death threats for breakfast ,0,1,0,1261271871959384066,943300856,2020-05-15 12:27:02+00:00,,,,death threats,5,2020,"Taguig City, Philippines"
btarunr,They show gratitude for saving their lives by making death threats against @PMOIndia I think @MPDial100 must immediately arrest the parents of this child and thoroughly investigate them for possible assassination plots against the PM.,0,0,0,1261273155131199490,43513753,2020-05-15 12:32:08+00:00,,@PMOIndia @MPDial100,,death threats,5,2020,Hong Kong
AsiavilleNews,"Exclusive | Delhi Minority Commission chairperson @khan_zafarul told @tweets_amit, he is receiving a barrage of death threats from ""IT cell members of a specific party and Bhakts."" He speaks about the sedition FIR &amp; the Delhi riot cases. Watch: ",0,1,0,1261275224856649729,1023825203321663488,2020-05-15 12:40:21+00:00,,@khan_zafarul @tweets_amit,,death threats,5,2020,India
vickyg_nadar,"@YouTube @YouTubeIndia One message for you. ""YOU SUCK"" for removing @CarryMinati video from YouTube. Please remove @AjazkhanActor videos &amp; arrest for giving death threats to so many on his channel. #FakeBhai &amp; he support some idiot's from @TikTok_IN",0,0,0,1261286264227028992,85293417,2020-05-15 13:24:13+00:00,#FakeBhai,@YouTube @YouTubeIndia @CarryMinati @AjazkhanActor @TikTok_IN,,death threats,5,2020,"INDIA, Navi-mumbai."
J03_Blvck,Death threats over a like ,0,0,0,1261287928472485891,47762686,2020-05-15 13:30:50+00:00,,,,death threats,5,2020,LDN
liveasased,Don't tell me social media is good. This is social media. People are giving death threats to Bill Gates now. ,0,1,0,1261295011049635844,1134823140511457280,2020-05-15 13:58:59+00:00,,,,death threats,5,2020,Nepal
kirti878,Critisism doesn't mean giving death threats,0,0,0,1261302192461529088,3703562174,2020-05-15 14:27:31+00:00,,,,death threats,5,2020,"Aligarh, India"
akriti016,Unlogo ne youtubers ko poke kia to reply mila death threats ye sab kaha se aagya kch pata bhi bhi aajte reply krne,0,0,1,1261306947023724544,842255845417201664,2020-05-15 14:46:24+00:00,,,,death threats,5,2020,India
ellorlp,Huwag na po natin sila sagutin.. Huwag rin po sana tayo manlait at magbigay ng mga death threats.. Masama po yan..,0,0,0,1261307241077936128,771187923475505152,2020-05-15 14:47:34+00:00,,,,death threats,5,2020,Republic of the Philippines
ronaldwichhart,Online death threats are unacceptable. But what to do when the president does the same thing regularly?,0,0,0,1261315471606870016,2297682584,2020-05-15 15:20:17+00:00,,,,death threats,5,2020,Republic of the Philippines
lnewsome05,dunno what’s happened tbf but she said sorry so fuck off lollll. don’t think she’d send death threats to someone she supports x,0,2,1,1261325577467965442,1014225029100339201,2020-05-15 16:00:26+00:00,,,,death threats,5,2020,♡
